athlete_id,full_name,sex,birth_year,height,weight,score,date_valid_from,date_valid_to,status,sid
752,Yumi Adachi,F,1989,160.0,,3,2022-06-11 00:00:00,9999-12-31,1,252
753,Yurie Adachi,F,1986,156.0,51.0,2,2022-06-11 00:00:00,9999-12-31,1,253
755,Ali Enver Adakan,M,1977,186.0,100.0,3,2022-06-11 00:00:00,9999-12-31,1,254
756,Adalberto Pereira da Silva,M,1979,189.0,105.0,1,2022-06-11 00:00:00,9999-12-31,1,255
759,Ahmed Adam,M,1988,162.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,256
761,Gal Adam,M,1986,190.0,80.0,3,2022-06-11 00:00:00,9999-12-31,1,257
764,Idrissa Adam,M,1985,178.0,79.0,3,2022-06-11 00:00:00,9999-12-31,1,258
770,Marcus Adam,M,1969,182.0,82.0,4,2022-06-11 00:00:00,9999-12-31,1,259
772,"Michael B. ""Mike"" Adam",M,1982,175.0,95.0,1,2022-06-11 00:00:00,9999-12-31,1,260
780,Tony Adam,M,1986,169.0,61.0,2,2022-06-11 00:00:00,9999-12-31,1,261
795,Tomasz Adamiec,M,1982,171.0,69.5,3,2022-06-11 00:00:00,9999-12-31,1,262
799,Nafissatou Moussa Adamou,F,1998,172.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,263
804,Antoine Xavier Adams,M,1989,180.0,79.0,2,2022-06-11 00:00:00,9999-12-31,1,264
811,Natalie Cammile Adams (-Brannan),F,1992,173.0,65.0,3,2022-06-11 00:00:00,9999-12-31,1,265
812,David Dixie Adams,M,1970,188.0,79.0,1,2022-06-11 00:00:00,9999-12-31,1,266
817,"Gerard ""Gerry"" Adams",M,1962,177.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,267
824,Luke Kendall Adams,M,1977,189.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,268
826,Lyukman Rasakovich Adams,M,1989,194.0,87.0,2,2022-06-11 00:00:00,9999-12-31,1,269
832,Nicola Virginia Adams,F,1983,164.0,51.0,2,2022-06-11 00:00:00,9999-12-31,1,270
840,"Victoria ""Vicki"" Adams",F,1990,164.0,69.0,5,2022-06-11 00:00:00,9999-12-31,1,271
846,Valerie Kasanita Adams-Vili (-Price),F,1985,193.0,120.0,4,2022-06-11 00:00:00,9999-12-31,1,272
847,Morten Gundro Adamsen,M,1982,181.0,84.0,2,2022-06-11 00:00:00,9999-12-31,1,273
849,Filip Kamil Adamski,M,1983,189.0,87.0,1,2022-06-11 00:00:00,9999-12-31,1,274
858,Charles Adamu,M,1977,170.0,81.0,4,2022-06-11 00:00:00,9999-12-31,1,275
867,"Christopher Thomas ""Chris"" Adcock",M,1989,183.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,276
868,"Frances ""Fran"" Adcock",F,1984,178.0,72.0,3,2022-06-11 00:00:00,9999-12-31,1,277
873,Mehdi Addadi,M,1972,179.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,278
876,Jean Renaud Adde,M,1971,181.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,279
888,Jangy McKinley Addy,M,1985,188.0,88.0,1,2022-06-11 00:00:00,9999-12-31,1,280
896,Olubayo Adefemi,M,1986,181.0,82.0,2,2022-06-11 00:00:00,9999-12-31,1,281
903,Carolyn Adel,F,1978,163.0,52.0,4,2022-06-11 00:00:00,9999-12-31,1,282
908,"Ayodele ""Dele"" Adeleye",M,1989,190.0,80.0,5,2022-06-11 00:00:00,9999-12-31,1,283
911,Antoine Adelisse,M,1997,178.0,65.0,5,2022-06-11 00:00:00,9999-12-31,1,284
912,Beatrice Adelizzi,F,1989,175.0,67.0,1,2022-06-11 00:00:00,9999-12-31,1,285
915,Abrar Osman Adem,M,1994,168.0,58.0,2,2022-06-11 00:00:00,9999-12-31,1,286
920,Ibrahim Mohamed Aden Gedi,M,1973,178.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,287
925,Adenzia Aparecida Ferreira da Silva,F,1987,187.0,65.0,1,2022-06-11 00:00:00,9999-12-31,1,288
927,Margaret Adetutu Adeoye,F,1985,162.0,65.0,3,2022-06-11 00:00:00,9999-12-31,1,289
929,Berhane Adere Debala,F,1973,170.0,50.0,1,2022-06-11 00:00:00,9999-12-31,1,290
939,Kamal Bahadur Adhikari,M,1977,163.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,291
942,Moriam Seun Adigun,F,1987,153.0,52.0,4,2022-06-11 00:00:00,9999-12-31,1,292
943,Arman Adikyan,M,1985,168.0,66.0,2,2022-06-11 00:00:00,9999-12-31,1,293
946,Adel Mohamed Adili,M,1974,176.0,65.0,4,2022-06-11 00:00:00,9999-12-31,1,294
953,Franck Adisson,M,1969,180.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,295
956,"Richard ""Richy""  Adjei",M,1983,190.0,110.0,2,2022-06-11 00:00:00,9999-12-31,1,296
959,Christian Donfack Adjoufack,M,1984,175.0,80.0,3,2022-06-11 00:00:00,9999-12-31,1,297
960,Amanda Jo Adkins (-Schneider),F,1977,173.0,61.0,4,2022-06-11 00:00:00,9999-12-31,1,298
976,Jonna Eva-Maj Adlerteg,F,1995,153.0,38.0,3,2022-06-11 00:00:00,9999-12-31,1,299
980,"Rebecca ""Becky"" Adlington",F,1989,179.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,300
991,Christopher Silas Adolf,M,1976,168.0,59.0,5,2022-06-11 00:00:00,9999-12-31,1,301
1000,Dainius Adomaitis,M,1974,202.0,100.0,4,2022-06-11 00:00:00,9999-12-31,1,302
1001,Svajnas Adomaitis,M,1985,175.0,55.0,1,2022-06-11 00:00:00,9999-12-31,1,303
1002,Daniel Adomako,M,1980,170.0,69.0,1,2022-06-11 00:00:00,9999-12-31,1,304
1005,Neil Isaac Adonis,M,1969,182.0,93.0,1,2022-06-11 00:00:00,9999-12-31,1,305
1017,Nathan Ghar-Jun Adrian,M,1989,198.0,100.0,3,2022-06-11 00:00:00,9999-12-31,1,306
1020,Adriana Aparecida dos Santos,F,1971,180.0,61.0,3,2022-06-11 00:00:00,9999-12-31,1,307
1022,Sharnol Leonard Adriana,M,1971,185.0,95.0,1,2022-06-11 00:00:00,9999-12-31,1,308
1023,"Adriana ""Adrianinha"" Moiss Pinto",F,1979,170.0,65.0,1,2022-06-11 00:00:00,9999-12-31,1,309
1024,Elisngela Maria Adriano,F,1972,180.0,96.0,1,2022-06-11 00:00:00,9999-12-31,1,310
1028,"Fredua Koranteng ""Freddy"" Adu",M,1989,170.0,66.0,1,2022-06-11 00:00:00,9999-12-31,1,311
1030,Martha Adusei,F,1976,165.0,64.0,2,2022-06-11 00:00:00,9999-12-31,1,312
1032,Serhiy Mykolaiovych Advena,M,1984,190.0,82.0,2,2022-06-11 00:00:00,9999-12-31,1,313
1034,Viktoriya Adyeva,F,1982,160.0,55.0,2,2022-06-11 00:00:00,9999-12-31,1,314
1036,Olga Olegovna Adzhigerskaya,F,1982,192.0,65.0,5,2022-06-11 00:00:00,9999-12-31,1,315
1037,Rustam Iwanovych Adzhy,M,1973,175.0,69.0,1,2022-06-11 00:00:00,9999-12-31,1,316
1039,Silulu A'etonu (-Grey),F,1984,170.0,59.0,2,2022-06-11 00:00:00,9999-12-31,1,317
1040,Urs Aeberhard,M,1972,180.0,98.0,2,2022-06-11 00:00:00,9999-12-31,1,318
1044,David Aebischer,M,1978,186.0,85.0,1,2022-06-11 00:00:00,9999-12-31,1,319
1045,Christian Aebli,M,1979,180.0,95.0,3,2022-06-11 00:00:00,9999-12-31,1,320
1052,Jasper Aerents,M,1993,191.0,86.0,1,2022-06-11 00:00:00,9999-12-31,1,321
1053,Luca Aerni,M,1994,177.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,322
1055,Katrien Aerts,F,1977,162.0,51.0,1,2022-06-11 00:00:00,9999-12-31,1,323
1056,Mario Aerts,M,1975,182.0,68.0,5,2022-06-11 00:00:00,9999-12-31,1,324
1057,Sara Aerts,F,1984,182.0,64.0,5,2022-06-11 00:00:00,9999-12-31,1,325
1062,Jean-Jacques Aeschlimann,M,1968,186.0,86.0,4,2022-06-11 00:00:00,9999-12-31,1,326
1067,Hamed Afagh Eslamieh,M,1983,188.0,82.0,1,2022-06-11 00:00:00,9999-12-31,1,327
1071,Kseniya Dmitriyevna Afanasyeva,F,1992,158.0,48.0,4,2022-06-11 00:00:00,9999-12-31,1,328
1074,Khairulnizam Mohd Afendy,M,1993,182.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,329
1075,Abel Aferalign,M,1984,169.0,54.0,4,2022-06-11 00:00:00,9999-12-31,1,330
1078,Franois Jacques Affolter,M,1991,186.0,74.0,1,2022-06-11 00:00:00,9999-12-31,1,331
1081,Alessia Afi Dipol,F,1996,168.0,58.0,4,2022-06-11 00:00:00,9999-12-31,1,332
1084,Shimaa Afifi,F,1981,163.0,54.0,3,2022-06-11 00:00:00,9999-12-31,1,333
1085,Maksim Sergeyevich Afinogenov,M,1980,183.0,88.0,5,2022-06-11 00:00:00,9999-12-31,1,334
1086,Madjid Aflaki Khamesh,M,1973,184.0,77.0,4,2022-06-11 00:00:00,9999-12-31,1,335
1088,"Olabisi ""Bisi"" Afolabi",F,1976,180.0,62.0,5,2022-06-11 00:00:00,9999-12-31,1,336
1097,Georgios Afroudakis,M,1977,194.0,103.0,2,2022-06-11 00:00:00,9999-12-31,1,337
1098,Khristos Afroudakis,M,1984,188.0,88.0,5,2022-06-11 00:00:00,9999-12-31,1,338
1108,Drago Agache,M,1984,175.0,75.0,1,2022-06-11 00:00:00,9999-12-31,1,339
1110,Aleksandr Agafonov,M,1975,190.0,86.0,5,2022-06-11 00:00:00,9999-12-31,1,340
1111,Alisa Agafonova,F,1991,171.0,,1,2022-06-11 00:00:00,9999-12-31,1,341
1112,Alphonsine Agahozo,F,1996,160.0,50.0,5,2022-06-11 00:00:00,9999-12-31,1,342
1113,Victor Okechukwu Agali,M,1979,193.0,82.0,5,2022-06-11 00:00:00,9999-12-31,1,343
1114,Luca Agamennoni,M,1980,187.0,93.0,2,2022-06-11 00:00:00,9999-12-31,1,344
1114,Luca Agamennoni,M,1981,187.0,93.0,2,2022-06-11 00:00:00,9999-12-31,1,345
1115,Marina Aganina,F,1986,158.0,51.0,4,2022-06-11 00:00:00,9999-12-31,1,346
1116,Eldijana Dana Aganovi (-Bentsen),F,1972,173.0,59.0,4,2022-06-11 00:00:00,9999-12-31,1,347
1118,Francilla Agar (-Schofield),F,1975,170.0,55.0,2,2022-06-11 00:00:00,9999-12-31,1,348
1125,Rstm Aayev,M,1982,186.0,96.0,5,2022-06-11 00:00:00,9999-12-31,1,349
1132,Agberto Correa de Matos,M,1972,193.0,97.0,3,2022-06-11 00:00:00,9999-12-31,1,350
1134,Komi-Mawussi Agbetoglo,M,1994,,,3,2022-06-11 00:00:00,9999-12-31,1,351
1143,Jesper Agergrd Jensen,M,1975,180.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,352
1149,Neha Aggarwal,F,1990,170.0,67.0,4,2022-06-11 00:00:00,9999-12-31,1,353
1152,Khoudir Aggoune,M,1981,175.0,66.0,3,2022-06-11 00:00:00,9999-12-31,1,354
1158,Mamed Aghaev,M,1976,177.0,84.0,3,2022-06-11 00:00:00,9999-12-31,1,355
1159,Julius Aghahowa,M,1982,173.0,75.0,5,2022-06-11 00:00:00,9999-12-31,1,356
1164,Naroa Agirre Kamio,F,1979,177.0,63.0,5,2022-06-11 00:00:00,9999-12-31,1,357
1167,Neil Agius,M,1986,168.0,65.0,2,2022-06-11 00:00:00,9999-12-31,1,358
1169,Marilyn Agliotti,F,1979,172.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,359
1173,Yannick Agnel,M,1992,202.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,360
1178,"Jeffrey Allan ""Jeff"" Agoos",M,1968,175.0,79.0,3,2022-06-11 00:00:00,9999-12-31,1,361
1181,Meghan Christina Agosta (-Marciano),F,1987,168.0,67.0,1,2022-06-11 00:00:00,9999-12-31,1,362
1181,Meghan Christina Agosta (-Marciano),F,1988,168.0,67.0,1,2022-06-11 00:00:00,9999-12-31,1,363
1188,"Benjamin Alexandro ""Ben"" Agosto",M,1982,178.0,75.0,5,2022-06-11 00:00:00,9999-12-31,1,364
1190,Simon Agoston,M,1977,179.0,64.0,5,2022-06-11 00:00:00,9999-12-31,1,365
1196,Anna Agrafioti,F,1991,178.0,76.0,5,2022-06-11 00:00:00,9999-12-31,1,366
1200,Debora Agreiter,F,1992,166.0,52.0,5,2022-06-11 00:00:00,9999-12-31,1,367
1202,Ulrika Maria gren,F,1987,176.0,74.0,1,2022-06-11 00:00:00,9999-12-31,1,368
1203,Renzo Pasquale Zeglio Agresta,M,1985,181.0,76.0,5,2022-06-11 00:00:00,9999-12-31,1,369
1204,Lindy Brigitte Agricole (Leveau-),F,1974,175.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,370
1212,Ral Alfonso Aguayo Saladin,M,1981,189.0,82.0,5,2022-06-11 00:00:00,9999-12-31,1,371
1220,Sergio Leonel Agero del Castillo,M,1988,172.0,74.0,3,2022-06-11 00:00:00,9999-12-31,1,372
1221,"Taismary ""Tai"" Agero Leiva (-Botteghi)",F,1977,175.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,373
1225,Joo Paquete Aguiar,M,1983,,,2,2022-06-11 00:00:00,9999-12-31,1,374
1233,Alberto Martn Aguilar Surez,M,1985,194.0,80.0,2,2022-06-11 00:00:00,9999-12-31,1,375
1234,Alessandra Aguilar Morn,F,1978,165.0,50.0,4,2022-06-11 00:00:00,9999-12-31,1,376
1239,Eduardo Aguilar Estrada,M,1977,173.0,71.0,5,2022-06-11 00:00:00,9999-12-31,1,377
1240,"Elisabeth ""Elisa"" Aguilar Lpez",F,1977,172.0,75.0,4,2022-06-11 00:00:00,9999-12-31,1,378
1247,Iaki Aguilar Vicente,M,1984,189.0,82.0,1,2022-06-11 00:00:00,9999-12-31,1,379
1251,Karel Aguilar Chacn,M,1980,175.0,85.0,4,2022-06-11 00:00:00,9999-12-31,1,380
1254,Macarena Aguilar Daz,F,1985,170.0,67.0,3,2022-06-11 00:00:00,9999-12-31,1,381
1258,Michael Aguilar,M,1980,178.0,77.0,5,2022-06-11 00:00:00,9999-12-31,1,382
1262,Sandra Aguilar Navarro,F,1993,167.0,50.0,4,2022-06-11 00:00:00,9999-12-31,1,383
1266,Ana Carolina Aguilera,F,1981,161.0,53.0,4,2022-06-11 00:00:00,9999-12-31,1,384
1267,Errol Aguilera,M,1979,175.0,77.0,4,2022-06-11 00:00:00,9999-12-31,1,385
1269,Jessica Carolina Aguilera Aguilera,F,1985,167.0,57.0,2,2022-06-11 00:00:00,9999-12-31,1,386
1272,Yosvany Aguilera Zamora,M,1975,163.0,54.0,3,2022-06-11 00:00:00,9999-12-31,1,387
1273,Lua del Mar Aguili Ribera,F,1982,170.0,67.0,5,2022-06-11 00:00:00,9999-12-31,1,388
1274,Julen Aguinagalde Akizu,M,1983,196.0,113.0,3,2022-06-11 00:00:00,9999-12-31,1,389
1278,Damaris Gabriela Aguirre Aldaz,F,1977,163.0,75.0,4,2022-06-11 00:00:00,9999-12-31,1,390
1280,Facundo Aguirre,M,1986,182.0,78.0,4,2022-06-11 00:00:00,9999-12-31,1,391
1282,Gustavo Hernando Aguirre,M,1977,185.0,75.0,5,2022-06-11 00:00:00,9999-12-31,1,392
1283,Jeinkler Ernesto Aguirre Manso,M,1990,165.0,57.0,2,2022-06-11 00:00:00,9999-12-31,1,393
1290,Marcelo Vctor Aguirre,M,1993,174.0,66.0,1,2022-06-11 00:00:00,9999-12-31,1,394
1291,Mason Singer Aguirre,M,1988,183.0,68.0,1,2022-06-11 00:00:00,9999-12-31,1,395
1297,Matas Aguirregaray Guruceaga,M,1989,183.0,78.0,4,2022-06-11 00:00:00,9999-12-31,1,396
1298,Diego Aguirregomezcorta,M,1975,190.0,83.0,2,2022-06-11 00:00:00,9999-12-31,1,397
1299,Mikel Aguirrezabalaga Garca,M,1984,196.0,92.0,2,2022-06-11 00:00:00,9999-12-31,1,398
1307,Albert Agyemang,M,1978,169.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,399
1311,"Nicholas Mark ""Nick"" A'Hern",M,1969,169.0,61.0,1,2022-06-11 00:00:00,9999-12-31,1,400
1313,Robyn Mokihana Ah Mow-Santos,F,1976,172.0,67.0,4,2022-06-11 00:00:00,9999-12-31,1,401
1314,Juliette Chantal Ah-Wan,F,1981,155.0,57.0,3,2022-06-11 00:00:00,9999-12-31,1,402
1316,Feta Ahamada,F,1987,160.0,50.0,1,2022-06-11 00:00:00,9999-12-31,1,403
1317,Younes Al-Ahamdi,M,1976,167.0,60.0,4,2022-06-11 00:00:00,9999-12-31,1,404
1340,Annica Gunilla hln,F,1975,177.0,75.0,5,2022-06-11 00:00:00,9999-12-31,1,405
1354,Johanna Maria Helne Ahlm,F,1988,175.0,69.0,1,2022-06-11 00:00:00,9999-12-31,1,406
1356,Christian Ahlmann,M,1975,189.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,407
1371,Maqsood Ahmad,M,1977,178.0,60.0,2,2022-06-11 00:00:00,9999-12-31,1,408
1372,Mohamed Ahmad Ali Gharib Juma,M,1989,178.0,73.0,2,2022-06-11 00:00:00,9999-12-31,1,409
1374,Tontowi Ahmad,M,1987,179.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,410
1375,Waseem Ahmad,M,1977,165.0,64.0,3,2022-06-11 00:00:00,9999-12-31,1,411
1377,Elaheh Ahmadi,F,1982,160.0,62.0,3,2022-06-11 00:00:00,9999-12-31,1,412
1379,Jrg Ahmann,M,1966,190.0,88.0,4,2022-06-11 00:00:00,9999-12-31,1,413
1381,Abdalla Ahmed,M,1984,198.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,414
1382,Abdel Latif Ahmed,M,1984,202.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,415
1385,Adnan Ahmed,M,1978,174.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,416
1388,Alaa El-Din Ahmed,M,1980,189.0,91.0,1,2022-06-11 00:00:00,9999-12-31,1,417
1390,Azneem Ahmed,M,1989,169.0,65.0,2,2022-06-11 00:00:00,9999-12-31,1,418
1393,Fareed Ahmed,M,1989,,,5,2022-06-11 00:00:00,9999-12-31,1,419
1398,Heba Ahmed,F,1985,176.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,420
1401,Mahmoud Ahmed,M,1976,184.0,82.0,5,2022-06-11 00:00:00,9999-12-31,1,421
1404,Mohammed Abdul Elah Ahmed,M,1977,170.0,61.0,3,2022-06-11 00:00:00,9999-12-31,1,422
1405,Mohammed Ahmed,M,1991,182.0,56.0,3,2022-06-11 00:00:00,9999-12-31,1,423
1406,Muhammad Anis Ahmed,M,1974,177.0,74.0,2,2022-06-11 00:00:00,9999-12-31,1,424
1407,Mumtaz Ahmed,M,1970,178.0,79.0,2,2022-06-11 00:00:00,9999-12-31,1,425
1410,Nasir Ahmed,M,1985,165.0,65.0,5,2022-06-11 00:00:00,9999-12-31,1,426
1416,Shamha Ahmed,F,1982,150.0,42.0,4,2022-06-11 00:00:00,9999-12-31,1,427
1417,Shehabeldin Ahmed Saad Ahmed Saad,M,1991,174.0,73.0,5,2022-06-11 00:00:00,9999-12-31,1,428
1418,Sohail Ahmed,M,1979,174.0,57.0,4,2022-06-11 00:00:00,9999-12-31,1,429
1419,Zemzem Ahmed Deko,F,1985,170.0,53.0,4,2022-06-11 00:00:00,9999-12-31,1,430
1433,Juha Matti Ahokas,M,1970,189.0,116.0,1,2022-06-11 00:00:00,9999-12-31,1,431
1435,Janne Petteri Ahonen,M,1978,184.0,66.0,4,2022-06-11 00:00:00,9999-12-31,1,432
1437,Pirjo Hannele Ahonen (Nieminen-, Blomqvist-),F,1971,173.0,61.0,2,2022-06-11 00:00:00,9999-12-31,1,433
1438,Odile Ahouanwanou,F,1991,178.0,71.0,2,2022-06-11 00:00:00,9999-12-31,1,434
1439,Murielle Ahour,F,1988,165.0,58.0,5,2022-06-11 00:00:00,9999-12-31,1,435
1444,"Christian ""Chris"" Ahrens",M,1976,195.0,97.0,3,2022-06-11 00:00:00,9999-12-31,1,436
1445,Gaby Diana Ahrens,F,1981,169.0,60.0,5,2022-06-11 00:00:00,9999-12-31,1,437
1448,Stefan Ahrens,M,1977,178.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,438
1451,Mohammad Ahsan,M,1988,173.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,439
1455,Neha Ahuja,F,1982,162.0,54.0,4,2022-06-11 00:00:00,9999-12-31,1,440
1460,Johannes Ahun,M,1988,187.0,76.0,2,2022-06-11 00:00:00,9999-12-31,1,441
1462,Michelle-Lee Raquel Ahye,F,1992,160.0,64.0,5,2022-06-11 00:00:00,9999-12-31,1,442
1463,Ai Linuer,M,1979,160.0,62.0,2,2022-06-11 00:00:00,9999-12-31,1,443
1466,Matteo Aicardi,M,1986,192.0,102.0,3,2022-06-11 00:00:00,9999-12-31,1,444
1467,Mara Magdalena Aicega Amicarelli,F,1974,165.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,445
1468,Mohamed Al-Aich,M,1981,185.0,73.0,5,2022-06-11 00:00:00,9999-12-31,1,446
1477,Neringa Aidietyt,F,1983,177.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,447
1481,Hannes Aigner,M,1989,183.0,75.0,3,2022-06-11 00:00:00,9999-12-31,1,448
1487,Ryoji Aikawa,M,1976,183.0,85.0,1,2022-06-11 00:00:00,9999-12-31,1,449
1490,Clelia Ailara,F,1972,169.0,61.0,5,2022-06-11 00:00:00,9999-12-31,1,450
1495,Richard Aimonetto,M,1973,183.0,86.0,2,2022-06-11 00:00:00,9999-12-31,1,451
1497,Djamel Ainaoui,M,1975,175.0,58.0,1,2022-06-11 00:00:00,9999-12-31,1,452
1498,"Charles Benedict ""Ben"" Ainslie",M,1977,183.0,90.0,3,2022-06-11 00:00:00,9999-12-31,1,453
1499,Ian Richard Ainslie,M,1965,190.0,89.0,3,2022-06-11 00:00:00,9999-12-31,1,454
1500,Kurt Harold Ainsworth,M,1978,187.0,84.0,2,2022-06-11 00:00:00,9999-12-31,1,455
1501,Sarah Catherine Ainsworth,F,1986,170.0,61.0,5,2022-06-11 00:00:00,9999-12-31,1,456
1511,Michael Christopher Aish,M,1976,175.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,457
1513,Nicolas Assat,M,1980,175.0,61.0,3,2022-06-11 00:00:00,9999-12-31,1,458
1514,Tassadit Assou,F,1989,184.0,80.0,3,2022-06-11 00:00:00,9999-12-31,1,459
1517,Hamid Ait Bighrade,M,1976,164.0,54.0,3,2022-06-11 00:00:00,9999-12-31,1,460
1518,Kamel Ait Daoud,M,1985,180.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,461
1520,Miloud Ait Hammi,M,1978,178.0,69.0,4,2022-06-11 00:00:00,9999-12-31,1,462
1521,"Amina ""Mina"" At Hammou",F,1978,166.0,52.0,2,2022-06-11 00:00:00,9999-12-31,1,463
1522,Seltana At Hammou,F,1980,163.0,48.0,1,2022-06-11 00:00:00,9999-12-31,1,464
1525,Zied Ait Ouagram,M,1989,191.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,465
1527,Souad At Salem (-Mahour-Bacha),F,1979,158.0,50.0,5,2022-06-11 00:00:00,9999-12-31,1,466
1529,Fiorella Ata Junek,F,1977,170.0,65.0,1,2022-06-11 00:00:00,9999-12-31,1,467
1534,Brett Aitken,M,1971,173.0,65.0,4,2022-06-11 00:00:00,9999-12-31,1,468
1535,Kiera Leigh Aitken,F,1984,167.0,55.0,1,2022-06-11 00:00:00,9999-12-31,1,469
1539,Marina Aleksandrovna Aitova (Korzhova-),F,1983,177.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,470
1540,Artur Surenovych Aivazian,M,1973,177.0,88.0,1,2022-06-11 00:00:00,9999-12-31,1,471
1541,Yakubu Aiyegbeni,M,1983,170.0,79.0,5,2022-06-11 00:00:00,9999-12-31,1,472
1546,Eirini Andili,F,1983,167.0,45.0,5,2022-06-11 00:00:00,9999-12-31,1,473
1550,Irene Ajambo,F,1987,163.0,69.0,2,2022-06-11 00:00:00,9999-12-31,1,474
1552,Kikelomo Ajayi,F,1977,164.0,57.0,2,2022-06-11 00:00:00,9999-12-31,1,475
1554,Omar Ajete Iglesias,M,1965,175.0,93.0,1,2022-06-11 00:00:00,9999-12-31,1,476
1555,Geard Ajetovi,M,1981,170.0,67.0,3,2022-06-11 00:00:00,9999-12-31,1,477
1556,"Ebenezer Oluwafemi ""Femi"" Ajilore",M,1985,185.0,75.0,3,2022-06-11 00:00:00,9999-12-31,1,478
1559,Zita Ajkler,F,1975,170.0,56.0,1,2022-06-11 00:00:00,9999-12-31,1,479
1562,Olusegun Ajose,M,1980,165.0,63.0,1,2022-06-11 00:00:00,9999-12-31,1,480
1563,Benedicta Ajudua,F,1980,155.0,57.0,5,2022-06-11 00:00:00,9999-12-31,1,481
1566,Kouadio Vincent Aka-Akesse,M,1976,180.0,96.0,1,2022-06-11 00:00:00,9999-12-31,1,482
1567,Yukiko Akaba,F,1980,158.0,43.0,5,2022-06-11 00:00:00,9999-12-31,1,483
1573,Norihiro Akahoshi,M,1976,170.0,65.0,3,2022-06-11 00:00:00,9999-12-31,1,484
1577,Muideen Akanji,M,1992,,75.0,2,2022-06-11 00:00:00,9999-12-31,1,485
1587,zdemir Akbal,M,1977,178.0,58.0,1,2022-06-11 00:00:00,9999-12-31,1,486
1588,Salman Akbar,M,1982,180.0,85.0,4,2022-06-11 00:00:00,9999-12-31,1,487
1589,Waqar Akbar,M,1989,172.0,58.0,5,2022-06-11 00:00:00,9999-12-31,1,488
1592,Egamnazar Akbarov,M,1976,172.0,73.0,3,2022-06-11 00:00:00,9999-12-31,1,489
1598,Tolga Aslan Akcayli,M,1993,,,2,2022-06-11 00:00:00,9999-12-31,1,490
1600,Tark Langat Akda,M,1988,176.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,491
1602,Ahmet Akdilek,M,1988,178.0,67.0,3,2022-06-11 00:00:00,9999-12-31,1,492
1603,lknur Akdoan,F,1969,170.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,493
1606,Patsy Serafina Akeli,F,1979,175.0,89.0,5,2022-06-11 00:00:00,9999-12-31,1,494
1616,Marcus Ricard kerholm,M,1976,179.0,86.0,3,2022-06-11 00:00:00,9999-12-31,1,495
1631,Bilal Akgl,M,1983,167.0,59.0,5,2022-06-11 00:00:00,9999-12-31,1,496
1633,Sezer Akgl,M,1988,160.0,55.0,2,2022-06-11 00:00:00,9999-12-31,1,497
1634,Taha Akgl,M,1991,192.0,125.0,3,2022-06-11 00:00:00,9999-12-31,1,498
1639,Albina Khamitovna Akhatova,F,1977,160.0,55.0,3,2022-06-11 00:00:00,9999-12-31,1,499
1640,Giorgos Akhilleos,M,1981,172.0,75.0,3,2022-06-11 00:00:00,9999-12-31,1,500
1641,Adkhamdzhon Akhilov,M,1976,169.0,54.0,2,2022-06-11 00:00:00,9999-12-31,1,501
1644,Mohamed Reza Akhlagh Pasand,M,1979,160.0,55.0,5,2022-06-11 00:00:00,9999-12-31,1,502
1645,Habibollah Jomeh Akhlaghi,M,1986,175.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,503
1648,Yerdos Zhaksimbinovich Akhmadiyev,M,1986,180.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,504
1649,Artur Kamilevich Akhmatkhuzin,M,1988,187.0,79.0,4,2022-06-11 00:00:00,9999-12-31,1,505
